uniqueid,productname,shippingweight,weight_kg,price
72753698801897c3219cb4ab762f7ed0,"RiverRidge Home Book Nook Collection Kids Cubby Bookshelves with 2pc Storage Tower, White with Red Bins",27.2 pounds,12.3,90.17
cd63091f6f31187b9ca2400169f81f59,"Super Miracle Bubble Solution, Party Pack of 24 Bottles, 16 oz each",27.4 pounds,12.4,12.99
aba599c4b899ef8532cb2c32e85dea04,"Adventure Series 23"" Children's Corner Writing Desk Edge Trim Color: White, Surface Color: White",27.8 pounds,12.6,119.00
55345060d91029774dab544630ac7f70,Radio Flyer Big Red Classic ATW,27.9 pounds,12.7,139.00
1fc37b811146abb8431bb0a34acfdaff,"Pulaski Expedition Youth Lounge Bed, Full",274 pounds,124.3,521.00
88df9176a70ef32bed4e9cdfc4395428,O'Brien Lotus 8' Deluxe Inflatable Water Yoga Mat,28.9 pounds,13.1,486.89
6d4bc6d2c2c289cdaaaaf48b252da7c6,Stern Pinball Star Trek Premium Arcade Pinball Machine,280 pounds,127.0,16.54
a984606ec6f69b7636305b87c69c78ea,"KidKraft Wooden Farmhouse Table & 4 Chairs Set, Children's Furniture for Arts & Activity – Natural",29 pounds,13.2,136.99
81de24cfdbf9926ca377821d5fb67a53,"Leffler Home, Light Brown",29 pounds,13.2,131.89
e1af39e164f1d33b2c4f0a792d0e572e,"Leffler Home Kids Chair, Red",29 pounds,13.2,59.88
46c9707cf1727a5abcc05b9675b2e531,"Kent Starshine Bike, 16-Inch",29.2 pounds,13.2,101.99
6cfb1a07703484b71ab89043a907ffc7,3B Scientific A13 Sam the Super Skeleton w/ pelvic roller stand - 3B Smart Anatomy,29.3 pounds,13.3,629.00
72924e8090be4ba1cba8e18a94c40edb,RoyalBaby Girls Kids Bike Stargirl 12 14 16 18 Inch Bicycle for 3-8 Years Old Child's Cycle with Basket Training Wheels or Kickstand Bike Pink Blue,29.4 pounds,13.3,154.99
7b02d2bfcadb05549d4aa8da3a6e3177,"RoyalBaby Space Shuttle Kids Bike for Boys and Girls, 14 16 18 Inch Magnesium Bicycle with 2 Hand Disc Brakes, Child's Cycle with Training Wheels or Kickstand, Black White Purple",29.6 pounds,13.4,91.89
8d00e15b704a0ba2f86ea3dc4527b367,Swing Set Stuff Climbing Rope with Steps (Blue) & SSS Logo Sticker,3 pounds,1.4,15.99
989602a1b42de4a3781246e231c53b6d,"Sweet Jojo Designs Vintage Floral Boho Baby Kid Clothes Laundry Hamper - Blush Pink, Yellow, Green and White Shabby Chic Rose Flower Farmhouse",3 pounds,1.4,39.99
df81ccd341a4af5f7172a54081fd1e05,Minecraft Classic Zombie Costume for Kids,3 pounds,1.4,27.93
d9edbc44942651864525be132aecbc51,"Stupell Industries Flower Plants Woman Figure Model Modern Painting Wall Plaque, 10 x 15, Multi-Color",3 pounds,1.4,35.77
eaa44aecad425843957f9eb132909f20,"Constructive Playthings Wooden Puppet Stand, Display Holds 8 Puppets",3 pounds,1.4,20.26
f88ba26e70913ad1a6561a7a08720cd2,"Aurora - Shaun The Sheep - 11"" Shaun The Sheep Small Plush",3 pounds,1.4,21.02
9aad98f96f8ce071f7def8909d17a824,Disney Toy Story - Bo Peep Deluxe Toddler/Child Costume,3 pounds,1.4,40.11
4bf1583907f58f8e05981a5e2610764a,"Clementoni ""Las Vegas Puzzle (2000 Piece)",3 pounds,1.4,15.99
e48c3ec7adb42481c30becba0abb64e3,"Sweet Jojo Designs Blush Pink, Mint Green and White Boho Baby Kid Clothes Laundry Hamper for Woodland Deer Floral Collection",3 pounds,1.4,39.99
3ca9b5387691abe9fde0a8b512d01211,D&D Attack Wing: Starter Set,3 pounds,1.4,38.71
b2551a00ca082aa69506dae8cc374576,Small Foot Wooden Toys Farm Theme Wood and Knobs Building Blocks 80 Piece playset Designed for Children 12+ Months,3 pounds,1.4,28.01
e4961e86b9c236aadb87fdebb5c3ee6d,"Pillow Pets Jumboz Dreamworks Trolls Poppy - 30"" Jumbo Pillow Pet Stuffed Animal Plush Toy",3 pounds,1.4,75.27
1ceec1cb4b5d22e942c34a1d8f337566,"Mattel Barbie Hugs n Horses Dolls, Horses and Accessories",3 pounds,1.4,48.95
e31fd0b685933f825eff08b87eec122e,Rubie's Black Mini Witch Hat - Adult Std.,3 pounds,1.4,10.89
a2e1b50b06dfd7069c3cd4720b10d674,"PowerTRC PS803 26"" Little Doctors Deluxe Medical Doctor Playset for Kids",3 pounds,1.4,18.65
fe57d66e248d1948d063944f6e392c50,"HIDBEA One Way Window Film Mirror Film for Windows Home Window Tint for Privacy UV Blocking Reflective Window Mirror Static Cling for Reducing Glare, Brown-Silve, 35.4 inches x 16.4 feet",3 pounds,1.4,47.18
11b08a539a240056d95a3dc7680c6f4d,"Stupell Industries More Loved Giraffe Cartoon Family Design Wall Plaque, 10 x 15, Multi-Color",3 pounds,1.4,29.99
161af65a3e24e9f28beb834041083051,"Creativity Street Modeling Dough, Assorted Colors, 8 Pack (AC4095)",3 pounds,1.4,11.83
c46cf4efad27d7fbbd3abcd99ad7f294,"Pinepro Pine Car Derby Kits, Block",3 pounds,1.4,33.83
fb3bf5e2e86950df046ac7c4ac7d4917,"Front Porch Classics Rummikub, Rummy Tile Board Game with Durable Wooden Rack and Case for Travel, 106 Tiles",3 pounds,1.4,28.95
44d22e1f42ba315ea3719d10ccc87f3a,"Stupell Industries Sign Language Love Hands Design Wall Plaque, 7 x 17, Multi-Color",3 pounds,1.4,29.99
6ffc57e3e23d5ee0a6e1322f70b1725b,Sweet Jojo Designs Baby Children Kids Clothes Laundry Hamper for Grey and White Woodland Deer Bedding Set,3 pounds,1.4,40.47
28c4eee49fd1fd1c5be2780b8be723fe,Portal Games Monolith Arena,3 pounds,1.4,34.45
c5ee97e49e8a69af240f9d8cfdcf7192,Cyan Design 09586 Porco Volante Wall Decor,3 pounds,1.4,81.00
0a51537e868a72c61353d3f9a2b5a60b,"The Kids Room by Stupell Dino Crossing Blue Green Dinosaur Kids Word Design Wall Plaque, 10x15, Multi-Color",3 pounds,1.4,29.99
938969dad5409dd54cd57a07a3513a0d,"Heritage Kids Color Splash Bedding Set, Queen, Pink",3 pounds,1.4,99.99
961c5c90e4a776d93cffa6bc9652a142,"The Kids Room by Stupell Good Vibes Only Red Green Vibrant Word Design Wall Plaque, 12x12, Multi-Color",3 pounds,1.4,29.99
58041d725a6ace1965360556402186ca,"TREND enterprises, Inc. T-53203BN Multiplication 0-12 All Facts Skill Drill Flash Cards, 2 Sets",3 pounds,1.4,14.99
8c94f46fcf145d30c555b108bc882548,"The Kids Room By Stupell Grey and Navy Superhero Rules Typography Wall Plaque Art, 7 x 17, Proudly Made in USA",3 pounds,1.4,16.93
efec47a5d2aa1d41c217a01a48f473dd,"Kaleen Rugs Lily & Liam Collection LAL06-27 Taupe Machine Tufted Rug, 2' x 3'",3 pounds,1.4,25.50
c1f6a6a57a9442a8729fda9c26898397,Sweet Jojo Designs Green and Beige Rustic Deer Buffalo Plaid Check Baby Kid Clothes Laundry Hamper for Woodland Camo Collection,3 pounds,1.4,44.12
fd6e0d487f0caa20546d678c060afb67,"Poolmaster 87155 56"" Bloomin' Tube",3 pounds,1.4,19.99
4030e3abbc6f9da7876f6bae588be599,amscan Fiesta Cinco De Mayo Striped Multi Colored Fabric Serape | Party Costume | 6 Ct.,3 pounds,1.4,98.10
23072a406b6b06f1348b6c8064f04d0f,"THD TH-6133 White Large Indoor or Outdoor Thermometer, Multicolor",3 pounds,1.4,25.99
0f947352932c8c8a1b604599fd2aabee,"Interior Illusions Plus ii00389 Royal Blue Balloon Dog, 12""",3 pounds,1.4,54.05
cab49dc93df50ce74d92f7725d99f37f,Learning Advantage Wood Pattern Blocks,3 pounds,1.4,20.76
89833b78b9e62ccbdfdb595b245df90e,Fisher-Price Disney Toy Story 4 Jessie's Campground Adventure by Little People,3.02 pounds,1.4,17.99
98c6081b2dfbf196fcdf222afe73ce78,Dragon's Keep - Justice vs. Evil Painted Resin Chessmen,3.03 pounds,1.4,83.66
97161ffe82d6bd9c701229fcdcc347b5,"Kinetic Sand, Sandisfying Set with 2lbs of Sand & 10 Tools, for Kids Aged 3 & Up",3.04 pounds,1.4,19.97
ee4d6ee628cb91f08fdebc9b5c0bde9e,"Heroes of Goo Jit Zu 41012 S1 Ultimate Hero Pk, Multicolor",3.04 pounds,1.4,29.99
c2e327d12f3289bd5b155d620d5e86cd,Quercetti Tubation Wheels,3.04 pounds,1.4,34.99
97240a146ad41f93aca2a7277dde4918,"Capsule Chix Ultimix 4 Pack, 4.5 inch Small Doll with Capsule Machine Unboxing and Mix and Match Fashions and Accessories",3.04 pounds,1.4,28.38
650fcc0d3c1e33f3a4260f0b828c27c0,Learning Resources LER6356 Interlocking Base Ten Starter Set,3.04 pounds,1.4,32.29
cb3a135ace5b4c79bf9613abdf823041,HANSA True-to-Life Laying Baby Reindeer,3.04 pounds,1.4,325.73
0c04fe78e8351c4cebf2c9e1c4a4e8d4,"Champion Girls' Big Supercize Backpack, Pink/White, Youth Size",3.05 pounds,1.4,30.24
db43143847bf1064d7e77c518bf0dada,LeapFrog Mr. Pencil's ABC Backpack (Frustration Free Packaging),3.05 pounds,1.4,27.99
73e77bde1eca3b215f9d8a9acd2035a3,Hauck Furreal Pet Stroller,3.05 pounds,1.4,24.99
dfd96edbabf39d9def13d608d36a8604,"Mi-Zone Polka Dot Printed 100% Cotton Percale Ultra Soft 4 Piece Sheet Set for Girls Bedding, Full Size, Seafoam",3.05 pounds,1.4,40.01
554dc892ed7b0089c719fd7f94b8e89b,One Grace Place Terrific Tie Dye Full Sheet Set,3.05 pounds,1.4,252.85
e2d8721a3f925ec0208c4ed8a0d813ac,"JC Toys La Newborn All-Vinyl-Anatomically Correct Real Girl 15"" Doll in White Eyelet Dress with Fluffy Bunny and Accessories Designed by Berenguer",3.05 pounds,1.4,43.53
b8e5c664334a927c6339f7d3040d8e9f,"Deny Designs Holly Sharpe Tropical Girl Duvet Cover, Queen",3.05 pounds,1.4,159.08
750414505f1fb30a116d6db858e89d41,Interior Illusions Blue Poodle Bank,3.05 pounds,1.4,27.45
03106fc79f6fd5e20c51c806e33fa076,Glass Marbles - 3lb,3.05 pounds,1.4,18.70
e2f6da2dfb54a393b6a01739c7579137,Gazillion Bubbles Solution 10 oz. 4 Pack,3.05 pounds,1.4,6.61
638537f40d6a9bb3bccfc26e4e362825,PLAYMOBIL Tiny Paws Pet Hotel,3.06 pounds,1.4,69.99
577ce6ddf7767dfbb0f4736ad487c4b2,ALEX Toys Future Coders Robot Races Coding Skills Kit,3.07 pounds,1.4,15.66
32bf000c61137bb5d0b4970532204ca0,"Bestway 43187E Candy Lounge Pool Float, Multicolor",3.07 pounds,1.4,10.50
634031dfa6e27eea16ab043ee7707964,Mystic Vale,3.09 pounds,1.4,33.10
7e168c4883bf8aa072f01fc2f3f5a59d,SwimWays Star Wars Millenium Falcon Ride-On Float - Inflatable Novelty Float for Pool,3.09 pounds,1.4,26.92
269e091b9d6ba655e23f98626613eee2,"Tektrum 3 Piece 3pc Duvet Cover Set with Button Enclosure - 1800 Supreme Collection Super Soft Hotel Luxury Top Quality Durable 100 GSM Brushed Microfiber, Wrinkle & Fade Resistant - Grey, Queen Size",3.1 pounds,1.4,22.82
4d13a7b65d4b9174dfdf859eb8c75a85,"John Deere 15"" Big Scoop Dump Truck Sandbox Toy with Sand Tools",3.1 pounds,1.4,27.94
585d7c51cacfc80dac806f9272d66b6a,Squeezoos Bubble Bus with Exclusive Character Squeeze Doll,3.1 pounds,1.4,24.99
b7e01ae331ecc2a6bf3809d851e8e6e2,Gamecraft Nylon Bean Bags,3.1 pounds,1.4,18.03
f2bbbda157d756f67bc2de669aeb7bec,"Power Rangers Ninja Steel Bounce Ball, Party Favor",3.12 pounds,1.4,11.55
c4e9e3260c85ff57679fcc03da8ec772,"Learning Resources Tabletop Tripod Magnifier, 4x Magnifier",3.13 pounds,1.4,32.25
e88df047a4f1ef98aeec28525512f660,"Leoie None Quadcopter, Black",3.13 pounds,1.4,139.99
b3471ff79a3d2edab8a6822905d76e26,"FATHEAD Bumblebee-Huge Officially Licensed Transformers Removable Wall Decal, 52"" W x 66"" H",3.15 pounds,1.4,151.81
3edb62d1f62cd5beefd3063c9dcebaee,"Deny Designs Iveta Abolina Frozen Dreams Duvet Cover, King",3.15 pounds,1.4,179.70
987917f779540ac6ef9b451053755ffb,Huina 2.4Ghz Radio Control Alloy 6 Channel 4 Wheel Excavator Remote Control High Simulation Truck,3.15 pounds,1.4,37.99
e3f4a178946544dd939cada6704be700,"Swimways Original Spring Float Pool Lounger, Hibiscus Flower",3.15 pounds,1.4,29.97
b165eae6d0aac22bb42bee04be915df8,Learning Resources Brights Base 10 Starter Set,3.15 pounds,1.4,35.24
952f4ca2772f508bc489d6969ea3aabc,"Melissa & Doug Magnetivity Magnetic Tiles Building Play Set – Pirate Cove with Pirate Ship (62 Pieces, STEM Toy, Great Gift for Girls and Boys - Best for 4, 5, 6, 7, 8 Year Olds and Up)",3.16 pounds,1.4,29.99
cdceb846f727eec24a2bc48d3f5ddb71,Firenze,3.17 pounds,1.4,69.77
99ea31e1aca2db1727ed485118008d90,"Top Notch Teacher Products Chart Tablet Polka Dot (1 1/2"" Ruled), Red, 24"" x 32""",3.2 pounds,1.5,20.18
def41984a2f562573bfee5bf3994e47e,"Wildkin Duvet Cover, Full, Dinosaur Land",3.2 pounds,1.5,75.02
1763011eedcd521cb4a2ecdba91468b4,"Ravensburger Coral Reef Majesty 2000 Piece Jigsaw Puzzle for Adults - Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",3.2 pounds,1.5,34.99
e1c8f959cb5c8a8116247184306d89cd,K’NEX Education – Kid K’NEX Group Building Set – 131 Pieces – Ages 3+ – Preschool Educational Toy,3.2 pounds,1.5,45.99
a47d8597f385aab386cf3f32522d3928,GMP 1:18 Home Improvement (1991-99 TV Series) - 1991 Ford Mustang GT - Deep Emerald Green GMP-18920,3.2 pounds,1.5,139.95
75f02d7fb0b0f1f9eda10afe8106209c,Triumph USA Triumph LED Backyard Darts with Caddy,3.2 pounds,1.5,34.88
933326071857c1010bcea9da9ccdeee8,Dominion: Nocturne Board Games,3.2 pounds,1.5,36.43
c68dde20436c6db4cf37f4884f53a7a6,Officially Licensed Halo Master Chief Character Sunglasses Green Frame Party Favor Shades UV400,3.2 pounds,1.5,9.99
ddb424d153319272d452d428e9fd1fe9,First Act Discovery Frozen 2 Guitar,3.2 pounds,1.5,44.99
3ca4da6a0d5df114007b88a6787d8999,"Sax White Bristle Round Brush Pack, 1"" to 12"" Assorted Round Sizes (Set of 144)",3.2 pounds,1.5,87.34
34abd9025ebaa5833d3ad6638a01c8da,Carmarace Board Game,3.2 pounds,1.5,37.01
21501dd7a9c8fb062934ca76c52eaace,Diggin Limbo Hop Toy,3.2 pounds,1.5,33.78
f91332c2ec1e06f7599accf31cba5b3b,Nickelodeon Paw Patrol Table Lamp with Die Cut Lamp Shade,3.2 pounds,1.5,29.99
78c08dab1f63a82f95682eda8331e967,PlayGo Multi-Story Car Park Playset,3.22 pounds,1.5,44.98
d1864fb38955b53e812b8659343772f8,"Sweet Jojo Designs Blush Pink, Grey and White Watercolor Elephant Safari Girl Twin Kid Childrens Bedding Comforter Set - 4 Pieces",3.25 pounds,1.5,103.04
e7d7723e490ad542d4d2423ca2541433,Swimline Cornhole Game,3.25 pounds,1.5,30.88
0dbe4e5bf6f00a2b47758e959e93e70a,Berenguer Boutique 30050 TWINS- 15” Soft Body Baby Dolls - 12 Piece Gift Set with Open/Close Eyes- Perfect for Children 2+,3.25 pounds,1.5,39.99
0cd8815142938f78fc6860c2c1646dcb,CMC-Classic Model Cars Auto Union Type C 1937 German Hillclimb #111 Struck Limited Edition Vehicle,3.25 pounds,1.5,344.97
e2fd1141e7aba88e46b223776c3da501,IELLO Arena for The Gods! Board Game,3.25 pounds,1.5,31.99
17ed993bf38f352028def873f9c9aa8c,"Melissa & Doug Dot-to-Dot# & Letter Coloring Pad 3 Pack (ABC Farm, 123 Pets, ABC-123 Wild Animals)",3.25 pounds,1.5,12.74
f0670fcd77b03cf25861097b1047743a,"Riverside 3D Construction Paper, Holiday Green, 18"" x 24"", 50 Sheets",3.25 pounds,1.5,7.64
a69473e10884b515db3fd1641a482c02,Magic Cabin 25-Piece Carpenter's Essentials Set,3.26 pounds,1.5,35.83
3553cf602116f2ead527d35a57822c39,Tournament No.5 Staunton Chess Set,3.26 pounds,1.5,46.99
6515663c4c7c14a1639b3381d33e29d6,Kadokawa The Familiar of Zero: Louise (Final Wedding Dress Version) 1: 7 Scale PVC Figure,3.28 pounds,1.5,279.99
a1afebda141ecd74d6b37af765496a53,"Carmel 1:14 Ferrari 458 Italia 2.4Ghz with Lights Rechargeable Battery, Yellow",3.28 pounds,1.5,56.51
5d319b91e12692ea22a7672404421d27,The Kids Room By Stupell Dinosaurs Typography Chart Oversized Stretched Canvas Wall Art,3.29 pounds,1.5,53.78
1ea2c31c2e318c05d9527eed5354dc17,"Hey! Play! 80-ESLB90 Lawn Bowling Game-English Skittles Set-Indoor Outdoor Fun for Toddlers, Kids, Adults –10 Wooden Pins, 3 Balls, & Mesh Bag, 9""",3.29 pounds,1.5,29.99
c3513cf90bdebaef90660ab899dd9d64,Casdon Electronic Toy Microwave,3.3 pounds,1.5,24.00
be47cde7071fff592912fd1c716ffc4d,Peppa Pig Family Car Push n' Scoot Ride-on,3.3 pounds,1.5,34.90
f6b7c2612e82d84269f246eb0c932ec5,Dowling Magnets Magnet Tools Giant Magnetic Calendar Set,3.3 pounds,1.5,29.69
eb3bc6fd8d88cab4dde9bf519efef22c,"O'Brien Foam Lounge, 86 x 24, Blue",3.3 pounds,1.5,77.75
a5acd77479f5be81a85b13529cd4ca4f,"Tru-Construction Paper, 18"" x 24"", 50 Sheets",3.3 pounds,1.5,8.77
c01ce799b6b0788692e41c525d392653,"Educational Insights Design & Drill See-Through Creative Workshop - Drill Toy, STEM & Construction, Building Toy",3.31 pounds,1.5,27.99
f6a5b09261b6034c78541931de291364,Starship Samurai,3.31 pounds,1.5,44.06
8922d1135215aec962ff6a72b479ffbb,"Le Toy Van Tool Box 12Piece Set Premium Wooden Toys for Kids Ages 3 Years & Up, Multi",3.31 pounds,1.5,114.28
c2d20c05566d8b9047bf0ab158fc499f,"Clank!, Base",3.32 pounds,1.5,45.00
0304022236b299aad7bc87ea32e043ff,"Thames & Kosmos Chem C2000 (V 2.0) Chemistry Set with 250 Experiments and 128 Page Lab Manual, Student Laboratory Quality Instruments & Chemicals",3.35 pounds,1.5,107.86
f8be834ac3d69dd71dcde215b308a38d,"LEGO Creator Expert Gingerbread House 10267 Building Kit, New 2020 (1,477 Pieces)",3.35 pounds,1.5,99.99
aa65994789a193b4822a48ac566bd4c5,"Goodman Games Dungeon Crawl Classics Role Playing Game, Softcover Edition",3.35 pounds,1.5,26.99
b3ec0732fc44bb7f51517d3334b6cb37,"THE LEGO MOVIE 2 Queen Watevra’s ‘So-Not-Evil’ Space Palace 70838 Building Kit, New 2019 (995 Pieces)",3.35 pounds,1.5,39.99
363943d4e3a1803477fa8b5c52409cf1,Specter Ops,3.35 pounds,1.5,39.99
76d66b24958ea0920ead8b36df3ed123,Scrabble Deluxe Edition Game,3.35 pounds,1.5,35.33
aed988b0e3f5ba49126f9d15457023b9,Spektrum DX6E 6Ch Transmitter,3.35 pounds,1.5,172.49
7e45dac9ae7c3d57bae57c2f2d1dfbde,FATHEAD Gymnastics Silhouette Real Decals,3.35 pounds,1.5,87.81
50f5069572a7a8a6688a429257eaa161,"inflate-a-mals INF-RO-Gir Soft and Cuddly Inflatable Ride On Giraffe, 20-Inch, Multi-Color",3.35 pounds,1.5,27.80
5a94e346d857072004f8c8383ff6c31c,"Swing Set Stuff Commercial Rubber Belt Seat with SSS Logo Sticker, Red",3.35 pounds,1.5,36.74
04283d533dfbb678c9fdd151f80a2d29,"Crayola 1836532 Dreamworks Trolls Glitter Scrapbook Kit, 115+ Pieces Art Gift for Kids 5 & Up, Includes Crayons, Markers, Colored Pencils",3.35 pounds,1.5,24.75
1a87e17929a9a29a3161a87fbb86a18e,Crawl N Play,3.4 pounds,1.5,37.99
c3b81a8343c8a48c14604b15641601ee,VTech Scoop & Play Digger,3.4 pounds,1.5,23.39
8609e16f3a31f7c41d0a6253ce83da1c,Hasbro Gaming Trivial Pursuit Master Edition Trivia Board Game for Adults and Teens Ages 16 and Up(Amazon Exclusive),3.4 pounds,1.5,36.95
60fcd8fa4ffe467915a4b384681143cb,Tegu Magnetron Magnetic Wooden Block Set,3.4 pounds,1.5,98.88
10e48ea4fb85adbf89b0c1393ad25659,"Crayola Bulk Construction Paper Set, Back To School Supplies, Shapes & Stencils, 144 Construction Paper Sheets",3.4 pounds,1.5,16.85
17d481e749edabc3211423b3b83ab1a4,Sweet Jojo Designs Black and Blush Pink Shabby Chic Watercolor Floral Girl Twin Kids Children's Bedding Comforter Set-4 Pieces-Rose Flower,3.4 pounds,1.5,39.99
6c986ca926c6f7c4a871e554eb3111d8,FATHEAD Horse Collection Real Decals,3.4 pounds,1.5,59.99
dffe6344e0d05a9f2343c08c1eddcd1a,Cyclades: Titans Expansion,3.4 pounds,1.5,47.99
9ff2c49f1932a4e9bf21bdf25d502c1b,"Guidecraft Jumbo Texture Dominoes Set - Multi-Color/Texture Sort and Matching Game for Toddlers, Kids' Memory and Sensory Skills Development Toy",3.4 pounds,1.5,33.56
53f6083bf1d56c8ea7ab6fe3b84e64af,"Papo The Ice Field Playset, Multicolor",3.4 pounds,1.5,28.78
f0222055f845b14c106bf3f85b34ad17,Sweet Jojo Designs 4-Piece Bear Mountain Watercolor Boy Twin Kid Childrens Bedding Comforter Set s,3.4 pounds,1.5,99.99
cc0b6b87ca28938bde54155b118de27a,SCHLEICH Farm World Playmat,3.4 pounds,1.5,29.99
fd14aaced32a39d91c49ccfe68c2522e,"The Kids Room by Stupell Dream Big Typography, 24 x 30",3.4 pounds,1.5,26.99
508495177665755dfa5e9515ae6aaff2,Pacific Rim: Extinction - Starter Set,3.42 pounds,1.6,44.95
6d4bae0d571c7e3205298a1a63f0a7c1,"Revell 85-8883 1/4 Visible V-8 Engine Plastic Model Kit, 12-Inch",3.44 pounds,1.6,64.35
92dc252f2ada93e60ca43f5f92b5422b,"Aquarius Harry Potter Hogwarts 3, 000Pc Puzzle",3.44 pounds,1.6,29.99
a0ab6d26f3316848cdabb34aa091697b,"VTech Baby Lil' Critters Shake and Wobble Busy Ball Amazon Exclusive, Purple",3.45 pounds,1.6,14.99
b92ccf1870664d7433defc3a96949ae7,Ghostbusters The Board Game,3.45 pounds,1.6,33.55
0d3a68e3d641fed7a725af2ff98be3ac,"PlayGo Housework Ironing Children Kid's Toy Clothing Iron Board Playset 6Piece - Clothes Iron, Ironing Board, & Accessories",3.45 pounds,1.6,38.08
b8639f6200dbf294c2d2ce39fec2a66d,Creative Converting 553269 Party Supplies Multicolor,3.45 pounds,1.6,6.74
90d9e2cd3552c64dfb9ac2a2f8f31974,Melissa & Doug Wooden Chunky Puzzles Set - Vehicles and Construction,3.45 pounds,1.6,7.99
43213103a06000b74fe2fff446915b6c,FATHEAD Assorted Sports Ball Graphics Graphic Wall Décor,3.45 pounds,1.6,78.99
c81130324b7d2c431092847ebb565ba1,Creative LEGO Brick Set by LEGO Education,3.48 pounds,1.6,59.95
5cb38d6335013f8f1a9b5c4700d1d326,Star Trek Frontiers (Star Trek Themed Mage Knight) Board Game,3.5 pounds,1.6,53.95
bef3d5b0d1a2ce562a4a8e80eb2794e3,"Twenty 1-1/16"" Inch Mirror Finish Carbon Steel Replacement Pinball Machine Balls",3.5 pounds,1.6,24.50
526bc8653ce75b6a020dd75a5b5d3340,Mastercraft Collection A6M5 Zero Model Airplane Scale: 1/24,3.5 pounds,1.6,126.45
2a0fcbd064f9d1c3d5f0798e6ea990e9,"Raymond Geddes & Company, Inc. Color It Peanuts Memo 24/Bag (70338)",3.5 pounds,1.6,24.30
2f727b923992073610944e96c09e2a48,"Scuba Choice Scuba Diving Palantic AS103 Yoke Regulator Adjustable Second Stage with 27"" Hose",3.5 pounds,1.6,121.61
3fdf9833417ca637903e238f67691558,"Crayola 04-2532 Inspiration Art Case, Multicolor",3.5 pounds,1.6,41.36
76c89fa1d4321b0ca95497b73413f73f,"FATHEAD Jake and The Neverland Bucky The Pirate Ship-Huge Officially Licensed Disney Removable Wall Decal, 59"" W x 69"" H",3.5 pounds,1.6,12.69
c0f8fcd430bae0542e57a99b07dfc2b0,"J World New York Kids' Sparkle Rolling Backpack, Sky Blue",3.5 pounds,1.6,70.00
276e76239128e874ee8a7adcae6726ec,Black & White Dog Bounce & Ride-on Inflatable Hopper Toddler Toy with Pump,3.53 pounds,1.6,25.90
d43d1e5c4bd878c1fa33b2fb1f61482b,WALIKI Bouncy Horse | Inflatable Hopping Animal | Toddler Riding Horse | Hoppy Horse Hopper | Green,3.55 pounds,1.6,29.99
81cd63fe214e7abf4717b3cb31c9382d,Mickey Mouse Mickey and The Roadster Racers Racing Adventures,3.55 pounds,1.6,49.95
ea3ee7f352156915cba99e61ccd5910f,LEGO Marvel Super Heroes Avengers: Infinity War The Hulkbuster: Ultron Edition 76105 Building Kit (1363 Pieces),3.55 pounds,1.6,112.90
65c83efabb2dac8292271a53dd18c241,Fisher-Price Little People Swing & Share Treehouse Playset,3.55 pounds,1.6,13.64
554c4ee5f55a63d2018f0a6458fbf05d,Artstraws Class Pack,3.55 pounds,1.6,37.99
ee7f34ffc700d17054003fff3abf6e65,Educational Insights Dino Construction Company T-Rex Skid Loader,3.55 pounds,1.6,29.60
ac4b82587ddd089e7243e742c2dafd78,"Deny Designs Iveta Abolina Winter Blue Throw Pillow, Blue, Extra Large/26 x 26",3.55 pounds,1.6,19.97
c6ffd833ac8767aaa5bdb41317c49229,"'Deluxe Modern Kitchen' Battery Operated Toy Kitchen Playset, Perfect for Use with 11.5"" Tall Dolls",3.55 pounds,1.6,26.79
d5ec42ba5d801860b0e89173c052bfef,School Smart 88679 Non Toxic Modeling Dough - 3 1/3 pounds - Orange,3.55 pounds,1.6,9.09
02f37ac2ebc3402a36638563e2cbe8ac,SwimWays Eaten Alive Float - Shark,3.55 pounds,1.6,27.99
dc8903a0d52b282ad38bf05ba1387aa4,"Melissa & Doug Giddy-Up & Play Baby Activity Toy (Multi-Sensory Horse, Great Gift for Girls and Boys - Best for Babies and Toddlers, 9 Month Olds, 1 and 2 Year Olds)",3.57 pounds,1.6,57.50
0d54efc1a84278179a28df0b92978f59,Riverboat,3.57 pounds,1.6,48.99
6df4570830730a9e0c129d8b4ecff08f,"American Educational Products Lemon Twist Jump Ropes, Assorted Colors, Set of 6",3.57 pounds,1.6,22.50
5481bbcd791c38a0b84b2b2615d5aa04,"Click N' Play Military Desert Camping 12"" Action Figure with Locker Storage Box Play Set with Accessories",3.58 pounds,1.6,44.99
da921324b4cfe735a1ce835dd46b4456,Waypoint Geographic Light & Color Designer Series 12-inch Illuminated Decorative Desktop Globe (Pink),3.59 pounds,1.6,32.67
c92e63fa8ea018600ff5086e5c5b475c,"Riverside 3D Construction Paper, Black, 18"" x 24"", 50 Sheets",3.6 pounds,1.6,7.64
76162e2b47c6624e928e55b12ac30b9a,Kindi Kids Kitty Petkin Supermarket,3.6 pounds,1.6,20.99
6623c5ae6832ef85a2e30db22b62a98a,BalanceFrom 2.3-Inch Phthalate Free BPA Free Non-Toxic Crush Proof Play Balls Pit Balls- 6 Bright Colors in Reusable and Durable Storage Mesh Bag with Zipper,3.6 pounds,1.6,19.99
